id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
34885,ASN-30671,Generic,South Africa,12-Feb-15,12-Feb-15,200mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Nevirapine 200mg, tablets, 60 Tabs",0.26,20,256.48,PMO - US,"Aurobindo Unit III, India",Nevirapine,12.82,02-12-15,SCMS-259073,FPQ-14942,09-11-14,ARV,116-ZA-T30,12-Feb-15,Truck,Adult,60,0.21,PHARMACY DIRECT,DDP,Weight Captured Separately
82415,DN-2395,Generic,Nigeria,13-Oct-11,13-Oct-11,150/300/200mg,Tablet - FDC,Yes,21326.73,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1946.83,105160,1179895.2,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-40723,FPQ-7812,06-06-11,ARV,151-NG-T30,05-Dec-11,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,28277
82473,DN-2654,Generic,Uganda,22-May-12,22-May-12,200/50mg,Tablet,Yes,10611,From RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",287.08,6899,204762.32,PMO - US,"Aurobindo Unit III, India",Lopinavir/Ritonavir,29.68,N/A - From RDC,SO-41610,FPQ-9356,2/20/12,ARV,114-UG-T30,29-Jun-12,Truck,Adult,120,0.25,SCMS from RDC,N/A - From RDC,1859
85558,DN-4112,Generic,Zimbabwe,06-Feb-15,06-Feb-15,600/300/300mg,Tablet - FDC,No,See DN-4112 (ID#:84448),From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",745.93,74346,725616.96,PMO - US,Hetero Unit III Hyderabad IN,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,9.76,N/A - From RDC,SO-49170,FPQ-14458,6/13/14,ARV,113-ZW-T30,06-Mar-15,Truck,Adult,30,0.33,SCMS from RDC,N/A - From RDC,See DN-4112 (ID#:84448)
84292,DN-3348,Aluvia,Uganda,08-Nov-13,27-Nov-13,200/50mg,Tablet,Yes,8604.7,From RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",329.26,13164,266176.08,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,20.22,N/A - From RDC,SO-46190,FPQ-12838,8/19/13,ARV,114-UG-T30,15-Oct-13,Air,Adult,120,0.17,SCMS from RDC,N/A - From RDC,2722
8951,ASN-3697,Uni-Gold,Rwanda,06-Apr-09,06-Apr-09,MIssing,Test kit,Yes,6269.97,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",72.94,1163,37216.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,2/18/09,SCMS-38680,Pre-PQ Process,Pre-PQ Process,HRDT,107-RW-T01,06-Apr-09,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,385
85167,DN-2073,Generic,Haiti,05-Jan-11,05-Jan-11,10mg/ml,Oral solution,No,See DN-2073 (ID#:82362),From RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",19.19,4810,8898.5,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.85,N/A - From RDC,SO-37760,FPQ-6484,10/13/10,ARV,106-HT-T30,20-Dec-10,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-2073 (ID#:82362)
11894,DN-644,Generic,Zimbabwe,12-Mar-08,12-Mar-08,300mg,Tablet,Yes,1746.3,From RDC,"Zidovudine 300mg, tablets, 60 Tabs",6.85,525,4278.75,PMO - US,"Aurobindo Unit III, India",Zidovudine,8.15,N/A - From RDC,SO-1922,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,12-Mar-08,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,395
83631,DN-2889,Generic,Tanzania,06-Nov-12,06-Nov-12,60/100/12mg,Chewable/dispersible tablet - FDC,Yes,1696,From RDC,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",5.09,844,3629.2,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,4.3,N/A - From RDC,SO-41551,FPQ-9303,2/15/12,ARV,109-TZ-T30,30-Nov-12,Truck,Pediatric,60,0.07,SCMS from RDC,N/A - From RDC,466
12120,DN-415,Uni-Gold,Mozambique,30-Nov-07,30-Nov-07,MIssing,Test kit,Yes,10698.63,From RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",178.18,3480,111360.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,N/A - From RDC,SO-1064,Pre-PQ Process,Pre-PQ Process,HRDT,111-MZ-T01,30-Nov-07,Air,HIV test,20,1.6,SCMS from RDC,N/A - From RDC,2766
82438,DN-2500,Generic,"Congo, DRC",14-Feb-12,14-Feb-12,200mg,Tablet,No,See DN-2500 (ID#:82436),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",1.23,341,879.78,PMO - US,"Strides, Bangalore, India.",Nevirapine,2.58,N/A - From RDC,SO-41138,FPQ-8840,11/21/11,ARV,101-CD-T30,10-Feb-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2500 (ID#:82436)
76327,ASN-32265,Generic,Vietnam,10-Jul-15,10-Jul-15,150mg,Tablet,No,See ASN-32265 (ID#:56716),Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",37.29,17600,31680.0,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine,1.8,2/17/15,SCMS-274390,FPQ-15692,1/28/15,ARV,108-VN-T30,10-Jul-15,Air,Adult,60,0.03,HETERO LABS LIMITED,EXW,See ASN-32265 (ID#:56716)
12234,DN-855,Generic,Zambia,20-Aug-08,20-Aug-08,600mg,Tablet,Yes,3558.49,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",960.8,50000,600500.0,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz,12.01,N/A - From RDC,SO-2480,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,20-Aug-08,Truck,Adult,30,0.4,SCMS from RDC,N/A - From RDC,3841
45505,ASN-16323,Uni-Gold,South Sudan,18-Oct-12,18-Oct-12,MIssing,Test kit,Yes,870.22,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2.11,47,1504.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,8/21/12,SCMS-157870,FPQ-10504,8/15/12,HRDT,900-SS-T30,18-Oct-12,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,15
86000,DN-3323,Generic,Nigeria,12-Sep-13,12-Sep-13,30/50/60mg,Chewable/dispersible tablet - FDC,Yes,5703.06,From RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",221.59,46050,179134.5,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,3.89,N/A - From RDC,SO-44925,FPQ-11864,3/14/13,ARV,151-NG-T30,20-Sep-13,Air Charter,Pediatric,60,0.06,SCMS from RDC,N/A - From RDC,2847
85926,DN-2983,Generic,Tanzania,18-Feb-13,18-Feb-13,600/200/300mg,Tablet - FDC,Yes,Freight Included in Commodity Cost,From RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",1254.84,65379,895038.51,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,13.69,N/A - From RDC,SO-43100,FPQ-10545,8/24/12,ARV,109-TZ-T30,11-Mar-13,Truck,Adult,30,0.46,SCMS from RDC,N/A - From RDC,7385
1940,ASN-2638,Determine,Guyana,29-Oct-08,29-Oct-08,MIssing,Test kit,Yes,1047.39,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",30.05,213,15333.87,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",71.99,8/21/08,SCMS-27030,Pre-PQ Process,Pre-PQ Process,HRDT,102-GY-T01,29-Oct-08,Air,HIV test,100,0.72,"Orgenics, Ltd",EXW,49
85271,DN-2703,Generic,Zambia,18-Jun-12,18-Jun-12,200mg,Tablet,Yes,4496.15,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",622.35,181926,443899.44,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.44,N/A - From RDC,SO-41281,FPQ-9081,12/22/11,ARV,110-ZM-T30,29-Jun-12,Truck,Adult,60,0.04,SCMS from RDC,N/A - From RDC,11438
22186,ASN-5132,Generic,Vietnam,23-Oct-09,23-Oct-09,150/300mg,Tablet - FDC,Yes,3796.95,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",17.01,1008,8678.88,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,8.61,6/26/09,SCMS-48260,FPQ-3896,6/25/09,ARV,108-VN-T30,23-Oct-09,Air,Adult,60,0.14,Aurobindo Pharma Limited,EXW,1015
12139,DN-478,Crixivan,CÃte dIvoire,10-Dec-07,10-Dec-07,400mg,Capsule,No,See DN-478 (ID#:10645),From RDC,"Indinavir 400mg [Crixivan], capsules, 180 Caps",196,2450,122500.0,PMO - US,"MSD, Haarlem, NL",Indinavir,50.0,N/A - From RDC,SO-1408,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,10-Dec-07,Air,Adult,180,0.28,SCMS from RDC,N/A - From RDC,See DN-478 (ID#:10645)
83657,DN-3030,Generic,Zimbabwe,14-Mar-13,14-Mar-13,600mg,Tablet,No,See DN-3030 (ID#:82549),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",228.58,48960,163036.8,PMO - US,"Strides, Bangalore, India.",Efavirenz,3.33,N/A - From RDC,SO-43210,FPQ-10632,09-11-12,ARV,113-ZW-T30,14-Mar-13,Truck,Adult,30,0.11,SCMS from RDC,N/A - From RDC,See DN-3030 (ID#:82549)
51821,ASN-7111,Generic,South Africa,12-May-10,12-May-10,200mg,Capsule,Yes,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 200mg, capsule, 90 Caps",3.53,50,1636.37,PMO - US,"Aurobindo Unit III, India",Efavirenz,32.73,05-05-10,SCMS-72760,FPQ-5630,4/30/10,ARV,116-ZA-T30,12-May-10,Truck,Pediatric,90,0.36,S. BUYS WHOLESALER,DDP,Weight Captured Separately
12050,DN-209,Generic,Nigeria,03-Jul-07,03-Jul-07,150mg,Tablet,No,See DN-209 (ID#:11136),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",2.92,552,1827.12,PMO - US,"Ranbaxy, Paonta Shahib, India",Lamivudine,3.31,N/A - From RDC,SO-563,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,03-Jul-07,MIssing,Adult,60,0.06,SCMS from RDC,N/A - From RDC,See DN-209 (ID#:11136)
8605,ASN-2792,Generic,Vietnam,21-Nov-08,21-Nov-08,150/300/200mg,Tablet - FDC,No,See ASN-2792 (ID#:5936),Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",49.16,2200,25080.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,7/24/08,SCMS-27320,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,21-Nov-08,Air,Adult,60,0.19,Aurobindo Pharma Limited,EXW,See ASN-2792 (ID#:5936)
82901,DN-1918,Generic,Nigeria,28-Jun-10,28-Jun-10,300mg,Tablet,Yes,Freight Included in Commodity Cost,From RDC,"Zidovudine 300mg, tablets, 60 Tabs",0.49,30,225.0,PMO - US,"Aurobindo Unit III, India",Zidovudine,7.5,N/A - From RDC,SO-36505,FPQ-5023,02-10-10,ARV,151-NG-T30,15-Jul-10,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,2
36203,ASN-16929,Determine,Nigeria,08-Nov-12,08-Nov-12,MIssing,Test kit,Yes,33279.83,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",373.83,2996,266644.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",89.0,8/13/12,SCMS-155320,FPQ-10349,7/17/12,HRDT,133-NG-T30,06-Nov-12,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,1426
52364,ASN-28699,Generic,Uganda,06-Nov-14,07-Nov-14,100/25mg,Tablet,Yes,1042.36,Direct Drop,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",4.42,724,4300.56,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,5.94,6/23/14,SCMS-244450,FPQ-14407,06-11-14,ARV,114-UG-T30,06-Nov-14,Air,Pediatric,60,0.1,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,82
73261,ASN-27980,Generic,South Africa,27-Aug-14,27-Aug-14,10mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",0.12,12,95.96,PMO - US,"Aurobindo Unit III, India",Lamivudine,8.0,8/27/14,SCMS-199283,FPQ-12522,07-11-13,ARV,116-ZA-T30,27-Aug-14,Truck,Pediatric,240,0.03,S. BUYS WHOLESALER,DDP,Weight Captured Separately
84264,DN-3180,Generic,Mozambique,10-Jul-13,10-Jul-13,600/300/300mg,Tablet - FDC,Yes,13649.6,From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",987.54,66956,704377.12,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,10.52,N/A - From RDC,SO-42861,FPQ-10211,6/28/12,ARV,111-MZ-T30,28-Jun-13,Truck,Adult,30,0.35,SCMS from RDC,N/A - From RDC,5810
15867,ASN-13373,Generic,Rwanda,26-Jan-12,26-Jan-12,300/300mg,Tablet - FDC,Yes,28833.91,Direct Drop,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",309.67,41286,220880.1,PMO - US,"Aurobindo Unit VII, IN",Lamivudine/Tenofovir Disoproxil Fumarate,5.35,12/13/11,SCMS-129870,FPQ-8932,12-06-11,ARV,107-RW-T30,24-Jan-12,Air,Adult,30,0.18,Aurobindo Pharma Limited,EXW,4027
23340,ASN-13338,Generic,Nigeria,09-Jan-12,09-Jan-12,500/25mg,Tablet - FDC + blister,Yes,350.02,Direct Drop,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, Blister 10 x 3 Tabs",0.67,300,477.0,PMO - US,"Micro Labs Ltd. (Brown & Burk), India",Sulfadoxine/Pyrimethamine,1.59,12-09-11,SCMS-129160,FPQ-8755,11-11-11,ANTM,123-NG-T30,09-Jan-12,Air,Malaria,30,0.05,IDA FOUNDATION,EXW,14
25782,ASN-27809,Generic,Vietnam,16-Sep-14,01-Oct-14,300mg,Tablet,No,See ASN-27809 (ID#:13106),Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",7.06,600,6870.0,PMO - US,Hetero Unit III Hyderabad IN,Abacavir,11.45,4/30/14,SCMS-236120,FPQ-13976,04-08-14,ARV,108-VN-T30,16-Sep-14,Air,Adult,60,0.19,HETERO LABS LIMITED,EXW,See ASN-27809 (ID#:13106)
35065,ASN-13437,Prezista,Uganda,04-Jan-12,04-Jan-12,300mg,Tablet,Yes,297,Direct Drop,"Darunavir 300mg [Prezista], tablets, 120 Tabs",24.98,165,15140.4,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Darunavir,91.76,10/31/11,SCMS-126390,FPQ-8498,10/18/11,ARV,114-UG-T30,04-Jan-12,Air,Adult,120,0.76,ASPEN PHARMACARE,DDP,24
83231,DN-3617,Generic,Rwanda,06-May-14,20-Jun-14,200mg,Tablet,Yes,5445.73,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",68.31,24436,55225.36,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.26,N/A - From RDC,SO-45393,FPQ-12190,05-06-13,ARV,107-RW-T30,06-May-14,Truck,Adult,60,0.04,SCMS from RDC,N/A - From RDC,2342
11331,DN-1277,Generic,Nigeria,16-Jun-09,16-Jun-09,300/300mg,Tablet - FDC,Yes,7329.83,From RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",247.94,11000,126500.0,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Tenofovir Disoproxil Fumarate,11.5,N/A - From RDC,SO-26270,Pre-PQ Process,Pre-PQ Process,ARV,126-NG-T01,16-Jun-09,Air Charter,Adult,30,0.38,SCMS from RDC,N/A - From RDC,966
83271,DN-3862,Generic,Zambia,06-Aug-14,22-Aug-14,300mg,Tablet,Yes,4130.15,From RDC,"Abacavir 300mg, tablets, 60 Tabs",54.14,4636,52664.96,PMO - US,"Aurobindo Unit III, India",Abacavir,11.36,N/A - From RDC,SO-48011,FPQ-13679,02-02-14,ARV,100-ZM-T30,06-Aug-14,Truck,Adult,60,0.19,SCMS from RDC,N/A - From RDC,458
38913,ASN-17523,Determine,Nigeria,09-Jan-13,09-Jan-13,MIssing,Test kit,Yes,8363.61,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",98.82,792,70488.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",89.0,10/16/12,SCMS-162440,FPQ-10765,10-05-12,HRDT,133-NG-T30,09-Jan-13,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,350
83967,DN-1541,Generic,Uganda,30-Nov-09,30-Nov-09,150/300mg,Tablet - FDC,No,See DN-1541 (ID#:82846),From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",57.52,3350,29346.0,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Zidovudine,8.76,N/A - From RDC,SO-34270,FPQ-4454,9/25/09,ARV,114-UG-T30,07-Dec-09,Air,Adult,60,0.15,SCMS from RDC,N/A - From RDC,See DN-1541 (ID#:82846)
86453,DN-2543,Generic,Tanzania,14-Feb-12,14-Feb-12,150/300mg,Tablet - FDC,Yes,13590.64,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3184.14,233630,1929783.8,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,8.26,N/A - From RDC,SO-40612,FPQ-8297,8/22/11,ARV,109-TZ-T30,30-Mar-12,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,21394
84770,DN-2936,Generic,CÃte dIvoire,03-Dec-12,03-Dec-12,150/300mg,Tablet - FDC,Yes,11320.56,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",391.59,36180,279309.6,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Zidovudine,7.72,N/A - From RDC,SO-42990,FPQ-10405,7/24/12,ARV,104-CI-T30,13-Dec-12,Truck,Adult,60,0.13,SCMS from RDC,N/A - From RDC,2907
12917,DN-1445,Generic,Nigeria,20-Oct-09,20-Oct-09,150/300/200mg,Tablet - FDC,Yes,9341.49,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",564.88,25281,288203.4,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-33338,Pre-PQ Process,Date Not Captured,ARV,151-NG-T01,20-Oct-09,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,2847
76881,ASN-32567,Generic,Cameroon,17-Jun-15,17-Jun-15,50mg,Chewable/dispersible tablet,Yes,Invoiced Separately,Direct Drop,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",6.5,4416,5520.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.25,06-02-15,SCMS-289310,FPQ-16210,4/28/15,ARV,103-CM-T30,17-Jun-15,Air,Pediatric,30,0.04,Aurobindo Pharma Limited,EXW,Weight Captured Separately
16231,ASN-10905,Bioline,Tanzania,14-Jul-11,14-Jul-11,MIssing,Test kit,Yes,23616.68,Direct Drop,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",330,10000,200000.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,05-02-11,SCMS-100632,FPQ-6936,12/27/10,HRDT,109-TZ-T30,14-Jul-11,Air,HIV test,25,0.8,"Standard Diagnostics, Inc.",EXW,3335
85745,DN-2128,Generic,Zimbabwe,18-Mar-11,18-Mar-11,300/300mg,Tablet - FDC,No,See DN-2128 (ID#:84624),From RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",192.33,10114,89205.48,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Tenofovir Disoproxil Fumarate,8.82,N/A - From RDC,SO-38830,FPQ-6470,10/13/10,ARV,113-ZW-T30,31-Mar-11,Truck,Adult,30,0.29,SCMS from RDC,N/A - From RDC,See DN-2128 (ID#:84624)
85573,DN-4186,Aluvia,Nigeria,18-Mar-15,20-Mar-15,200/50mg,Tablet,Yes,14266.13,From RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",803.71,41943,781817.52,PMO - US,ABBVIE Ludwigshafen Germany,Lopinavir/Ritonavir,18.64,N/A - From RDC,SO-49700,FPQ-14766,8/13/14,ARV,151-NG-T30,15-Apr-15,Air Charter,Adult,120,0.16,SCMS from RDC,N/A - From RDC,10322
12071,DN-207,Generic,Zambia,20-Jun-07,20-Jun-07,20mg/ml,Oral solution,Yes,759.41,From RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",8.15,237,5095.5,PMO - US,"Aurobindo Unit III, India",Abacavir,21.5,N/A - From RDC,SO-313,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,20-Jun-07,MIssing,Pediatric,240,0.09,SCMS from RDC,N/A - From RDC,85
35067,ASN-17527,Determine,Nigeria,09-Jan-13,09-Jan-13,MIssing,Test kit,Yes,24927.19,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",342.39,2744,244216.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",89.0,10/16/12,SCMS-162440,FPQ-10765,10-05-12,HRDT,133-NG-T30,09-Jan-13,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,1186
82454,DN-2566,Generic,Nigeria,16-Feb-12,16-Feb-12,600/200/300mg,Tablet - FDC,Yes,25231.96,From RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",628.56,26798,448330.54,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,16.73,N/A - From RDC,SO-41264,FPQ-8952,12-08-11,ARV,151-NG-T30,20-Jun-12,Air Charter,Adult,30,0.56,SCMS from RDC,N/A - From RDC,3203
71076,ASN-30792,Isentress,South Africa,19-Feb-15,19-Feb-15,400mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",0.26,3,253.94,PMO - US,"MSD, Haarlem, NL",Raltegravir,84.65,05-08-14,SCMS-238550,FPQ-13973,4/30/14,ARV,116-ZA-T30,19-Feb-15,Truck,Adult,60,1.41,PHARMACY DIRECT,DDP,Weight Captured Separately
82562,DN-3080,Generic,South Sudan,23-Apr-13,23-Apr-13,30/50/60mg,Chewable/dispersible tablet - FDC,Yes,1198.68,From RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",2.82,549,2278.35,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,4.15,N/A - From RDC,SO-44620,FPQ-11489,1/16/13,ARV,103-SS-T30,17-Apr-13,Air,Pediatric,60,0.07,SCMS from RDC,N/A - From RDC,37
85386,DN-3268,Generic,"Congo, DRC",08-Feb-14,11-Mar-14,300mg,Tablet,No,See DN-3268 (ID#:82595),From RDC,"Abacavir 300mg, tablets, 60 Tabs",6.08,379,4911.84,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir,12.96,N/A - From RDC,SO-45020,FPQ-12033,04-08-13,ARV,101-CD-T30,27-Aug-13,Air,Adult,60,0.22,SCMS from RDC,N/A - From RDC,See DN-3268 (ID#:82595)
86312,DN-1881,Generic,Nigeria,28-Jun-10,28-Jun-10,150/300/200mg,Tablet - FDC,Yes,Freight Included in Commodity Cost,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1236.9,51132,573701.04,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-36430,FPQ-5023,02-10-10,ARV,151-NG-T30,15-Jul-10,Air,Adult,60,0.19,SCMS from RDC,N/A - From RDC,6002
86467,DN-2608,Generic,Zambia,16-Apr-12,16-Apr-12,200/300mg,Tablet - FDC,No,See DN-2608 (ID#:83579),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",1170.35,79075,709302.75,PMO - US,Mylan (formerly Matrix) Nashik,Emtricitabine/Tenofovir Disoproxil Fumarate,8.97,N/A - From RDC,SO-40953,FPQ-8476,9/27/11,ARV,110-ZM-T30,15-May-12,Truck,Adult,30,0.3,SCMS from RDC,N/A - From RDC,See DN-2608 (ID#:83579)
83023,DN-2603,Generic,Uganda,27-Mar-12,27-Mar-12,200mg,Tablet,Yes,4322.6,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",20.85,5924,14869.24,PMO - US,"Strides, Bangalore, India.",Nevirapine,2.51,N/A - From RDC,SO-41630,FPQ-9354,2/20/12,ARV,114-UG-T30,03-May-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,1421
6402,ASN-3760,Epivir,South Africa,26-Nov-08,26-Nov-08,10mg/ml,Oral solution,No,See ASN-3760 (ID#:5049),Direct Drop,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",1.66,156,845.52,PMO - US,GSK Mississauga (Canada),Lamivudine,5.42,Date Not Captured,SCMS-41160,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,01-Apr-09,Air,Pediatric,240,0.02,S. BUYS WHOLESALER,DDP,See ASN-3760 (ID#:5049)
7837,ASN-4420,Generic,Vietnam,10-Jul-09,10-Jul-09,150mg,Tablet,No,See ASN-4420 (ID#:1183),Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",84.67,18000,43200.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.4,4/29/09,SCMS-45080,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,10-Jul-09,Air,Adult,60,0.04,Aurobindo Pharma Limited,EXW,See ASN-4420 (ID#:1183)
